Commit,File,Scope
https://github.com/meilisearch/meilisearch/commit/ad8d9a97d6cfcb30988a51e25cacc94bc79216e8,mod.rs,4-Struct
https://github.com/meilisearch/meilisearch/commit/f529c46598c1f77d93d7d62c8847140e3cfeb5b8,task.rs,0-Struct
https://github.com/nushell/nushell/commit/1837bf775cf7f3c7fe0f01aa29d85aaf21ff0392,call.rs,0-Struct
https://github.com/nushell/nushell/commit/7e555a0ef23358a1a3d3160135d0544f7e432f31,errors.rs,2-Struct
https://github.com/nushell/nushell/commit/8bd3cedce1ce82d67dc7c88feb859e508334a3d2,run_alias.rs,0-Struct
https://github.com/nushell/nushell/commit/ac578b8491ee82f6c80852db55a220d757458441,echo.rs,2-Struct
https://github.com/nushell/nushell/commit/d1687df0678ec55241031860e6f7132dec3f2503,textstyle.rs,1-Struct
https://github.com/nushell/nushell/commit/daa2148136c8aa84e8c83e167de5511e18751689,mod.rs,0-Struct
https://github.com/nushell/nushell/commit/e4226def162012e7fafc3f74242cdf290ce19113,binary.rs,0-Struct
https://github.com/ogham/exa/commit/649744dc825b8e21c1b86bd3b11c122cf7b8d3ba,fields.rs,7-Struct
https://github.com/ogham/exa/commit/8e7efed3f5ca66b0a92d13865f01d003bdadd918,options.rs,1-Struct
https://github.com/ogham/exa/commit/bfb8a5a5733be72a3ad1925f3947da8a778bbc3c,filetype.rs,0-Struct
https://github.com/ogham/exa/commit/c3c39fee0af5d8f2265bf03cd680265af04f277f,fields.rs,7-Struct
https://github.com/ogham/exa/commit/f8df02dae7f3cc4121c9bff2c33a584e449ceaa0,dir.rs,0-Struct
https://github.com/rust-lang/rust/commit/09e7b0b951b8ede451911fc614eb4b8133499080,process.rs,2-Struct
https://github.com/rust-lang/rust/commit/13e889986d3f37014b4f8c3e892457831cb5d03b,query.rs,6-Struct
https://github.com/rust-lang/rust/commit/4fc23a14b8fda56236e483ee69226b1bdf54f1e3,types.rs,15-Struct
https://github.com/rust-lang/rust/commit/6411fef3aba5ba54a02b54b171b4e9bc83687ce9,lib.rs,13-Struct
https://github.com/rust-lang/rust/commit/7907385999b4a83d37ed31d334f3ed9ca02983a1,mod.rs,0-Struct
https://github.com/rust-lang/rust/commit/8d7b124c1f8d3ed8784b5c1a092c5d8016f6935a,sty.rs,3-Struct
https://github.com/rust-lang/rustlings/commit/2dc93caddad43821743e4903d89b355df58d7a49,from_str.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/0bdb6b7bc762768afc1c0c1bdfd7ce93e0642f6c,info_kind.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/0c8021728921316502270fa20340a742e269b800,msgpack.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/1fb061496d0234f84495723e6c95590064778785,listener.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/237c673be449b879234633c32aaa8d70c21c45cd,catcher.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/28a1ef09167161da6a83bf25fbf3471ad3d77300,info_kind.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/4c6562cd29150b399ef67f33b77e92434afa2338,limits.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/4e06ee64aaed531f5addb96a1df346bd37ea667a,info_kind.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/4f3511786cb8b6540124b867591c7c5a6933409e,ad_hoc.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/5a4e66ec439411d30f16e5c045f8e4986f5883a4,metadata.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/5d9035ddc1346c43ae1b1038500e548ef46d61d4,request.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/61f107f550d895c26eff3b8d78b6fdd0c04d9822,raw_str.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/63a14525d86595a8033715e3bdcd2bf2581eecb1,state.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/63e6845386d638c15a9db5ce2436f3ddeef7a6ba,response.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/65da98896219674e2ea9356626d9936969cbb3b3,catcher.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/723afa317aa4404aa1d2745b9f9a8fa7c891e93d,segments.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/78e2f8a3c9ac61096b5f895a529106953a2f7ce9,http_codegen.rs,3-Struct
https://github.com/SergioBenitez/Rocket/commit/a8356de183336d01ac2634e58a6921ae46a1c131,builder.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/b7db74144f3c287642958a8bf0be623360e7773f,route.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/cd6a80c23008b1a0a8baebffa8b14c4fb6343de4,error.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/e76ba7d2191c16a3e28080178d6b859de3401a54,mod.rs,0-Struct
https://github.com/SergioBenitez/Rocket/commit/ec9b5816a8bb17c85037e5319c1f7d5f2c5e0385,databases.rs,1-Struct
https://github.com/sharkdp/bat/commit/7208a63a496fce38bbe2eae9f6d13fce5eac562a,lib.rs,0-Struct
https://github.com/sharkdp/bat/commit/82f14121bd70432080820c245e67c0eb3113f2c5,syntax_mapping.rs,0-Struct
https://github.com/starship/starship/commit/2d4b183fce8c9de0d9548f7087786bc919cae7b4,line_break.rs,0-Struct
https://github.com/starship/starship/commit/77182a9a221e47a0d5a1bd52c104ce76fb2f9df9,line_break.rs,0-Struct
https://github.com/starship/starship/commit/b0853876ea9687f4f64114180c50608dcd2066ef,vcsh.rs,0-Struct
https://github.com/starship/starship/commit/d06ba072a88da96448260ff7c97174a08aad669a,config.rs,0-Struct
https://github.com/swc-project/swc/commit/07356a5bba29572c99b53a1db79314a252faf663,ident.rs,0-Struct
https://github.com/swc-project/swc/commit/24c597f097235c9756a5d8d6e1e2bdf76b3261cb,export.rs,2-Struct
https://github.com/swc-project/swc/commit/2fedf327478c3d9c0c95093ec68acdd4c076a01c,sync.rs,1-Struct
https://github.com/swc-project/swc/commit/3b2b8c4512709b9908a113af83f30e4fa97b9c49,mod.rs,1-Struct
https://github.com/swc-project/swc/commit/3d204b44f0883bfe6ac6542eced2d9ce46ef3291,typeof_symbol.rs,0-Struct
https://github.com/swc-project/swc/commit/716bfe05b298c750c08e56264485e48072539369,diagnostic.rs,2-Struct
https://github.com/swc-project/swc/commit/75c930caf19da8c15f118ce7a1dfc5c17ac0ea4f,selector.rs,3-Struct
https://github.com/swc-project/swc/commit/9a5de4beb62dcbc863f5c7660c03b4cc0030f96d,value.rs,0-Struct
https://github.com/swc-project/swc/commit/9df0d7c854b1ebceb955a0cfe3fc7edb5891c0d0,mod.rs,6-Struct
https://github.com/swc-project/swc/commit/c01476d9ae0a617489099237fa08b90018693eb5,mod.rs,0-Struct
https://github.com/swc-project/swc/commit/c6dce6749467ffd9fb687f72266da13a7be2b8a2,emitter.rs,0-Struct
https://github.com/swc-project/swc/commit/c7a5d5fef9b535aa190edaa4578337841469d2a7,used_name.rs,0-Struct
https://github.com/swc-project/swc/commit/d923f89db19b4343034569595dc3bbbce29b86b0,ident.rs,1-Struct
https://github.com/swc-project/swc/commit/d975a197c906ba90485b6180ddcaf230f39170e0,serializer.rs,1-Struct
https://github.com/swc-project/swc/commit/e468752ebcf5819839ca77e6f276bb0b9a68967c,serializer.rs,0-Struct
https://github.com/swc-project/swc/commit/eec65f25bbfaaf81ee6e18ed2b9461c1d7d8c618,mod.rs,1-Struct
https://github.com/swc-project/swc/commit/ff47e2539ed08272740bb1c09d27c2b87a78ae0d,path.rs,0-Struct
https://github.com/tauri-apps/tauri/commit/40ac52971eb350e839f41401043c5cde31fa8974,config.rs,1-Struct
https://github.com/tauri-apps/tauri/commit/493f1ea0c8c5ff425c6c52bc44a8edad2a74c72e,settings.rs,0-Struct
https://github.com/tauri-apps/tauri/commit/5d538ec27c246274df4ff5b8057ff78b6364a43f,plugin.rs,1-Struct
https://github.com/tauri-apps/tauri/commit/675d171eedacc1253f986fe7bdd8a7179d8b10b1,http.rs,4-Struct
https://github.com/tauri-apps/tauri/commit/913fb001c6faf1158435280ebba43d8e31f69aff,config.rs,17-Struct
https://github.com/tauri-apps/tauri/commit/9e87fe6a69a8f74c8e61221e36e15b7eb1d19432,settings.rs,1-Struct
https://github.com/tauri-apps/tauri/commit/aa149370a400630b6af697f2ff116e992b64246b,config.rs,1-Struct
https://github.com/tauri-apps/tauri/commit/c5ee5f8c6f32a30cd9e3d5e0b334b39ce86edf3a,settings.rs,0-Struct
https://github.com/tauri-apps/tauri/commit/d4db95e7161e064d9463bc84d871a5391c3ce2d7,config.rs,9-Struct
https://github.com/tauri-apps/tauri/commit/e0be59ea26df17fe2e31224759f21fb1d0cbdfd3,window.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/03a9378297c73c2e56a6d6b55db22b92427b850a,builder.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/06c7e73e9941ae8d7f84e978b24cb2e0664453de,stream_map.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/0893841f31542b2b04c5050a8a4a3c45cf867e55,delay_queue.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/08ed41f339e345286f26bdbc6c67bf9f2975ed07,watch.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/0ccc09ac92c17ca81a2fd19fe7c7fe4c00e40c30,notify.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/0ec8986b0bc60cc96e88ab72e4675d975fbc8f1c,unbounded.rs,3-Struct
https://github.com/tokio-rs/tokio/commit/1472af5bd4e441ed68648660603cffdae55fbdbd,worker.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/1cd0ebfc5e46d915c7571327e0bd64568a93d373,listener.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/2b96b1773dd31ff923de4bd8adac2adbac447399,delay_queue.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/3e643c7b81736a4c2b11387a6f71aba99450270b,handle.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/3fd043931e6d37f211e682980edc6e12e9d4fc54,semaphore.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/4153cc40769f3b757d6b1d8beac3fbc6aed3d5aa,poll_evented.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/47e2ff48d9f1daac7dba9f136b24eed64c87cf40,builder.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/4fca1974e9d9f95fab7d723619294cb4b2dcebbb,split.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/503ae34cd39db616bd4792e658ab1fa2578de9ba,cancellation_token.rs,1-Struct
https://github.com/tokio-rs/tokio/commit/629c9f0698ced9d520a415a4360500ac742e86f9,poll_evented.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/673fdb5cb3b16b93e4b5313bdfea952921094e31,length_delimited.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/68d5fcb8d154309ba5abeaf8f092835ff3fa7c52,buf_reader.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/68d5fcb8d154309ba5abeaf8f092835ff3fa7c52,buf_writer.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/6f8a4d7a0b4c7cb0aa8f46f844ff8a47a24bc6fd,mutex.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/796fee63648736ba88e6e13e68c3205a85004a54,metadata.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/7b2438e7441e98b2a3f72eb239b1c51489b7d9b8,notify.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/7f911b6b70165cc21984b515d0413872bd9e3928,metadata.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/8118f8f117a5b544f3bc6b3ce4e639a2a605afcb,error.rs,2-Struct
https://github.com/tokio-rs/tokio/commit/81f47e88667f64056b14cd01ec1bf32b9778f9af,delay_queue.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/82c5baa09bbcf1a4e2bb813552c72c69deb970d3,blocking.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/8758965206d3c23c07ded0518d6c7398043ef227,builder.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/942feab040e28d1e1547012a0fb81212299e6596,mod.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/9553355c2709235686030bb1a299dc83a053347c,delay_queue.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/98e78314794607d0b402d5e45c66e3b8e38b819c,split_owned.rs,1-Struct
https://github.com/tokio-rs/tokio/commit/9b62ade9629a44a792ba0243af52613d7283cec0,udp-codec.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/a94be1bca918ccda582c45c52f8bd96fae92bdd8,split.rs,1-Struct
https://github.com/tokio-rs/tokio/commit/bc150cd0b56cf6dcb7c4feab64e83b9938faa186,read_dir.rs,1-Struct
https://github.com/tokio-rs/tokio/commit/c0a64d67ca27827e456298dc4e0f97fd9dffdda3,read_dir.rs,1-Struct
https://github.com/tokio-rs/tokio/commit/c4f66ed121f2d7a05afb720d864fdc8f903aed0a,delay_queue.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/c6f9a069a5ab62be746f428a618547097764b73d,bounded.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/c801584d2426f3475e112de0618f645fa43d7f47,mod.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/ce0af8f7a188c9b8b8b4dcc3847674fd0afbe769,rwlock.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/de33e02c015ad4858820eaf30641a5b9731fd830,poll_evented.rs,0-Struct
https://github.com/tokio-rs/tokio/commit/eec370cae8ab4c3bbe1c5ee0469321e24ffdad02,mod.rs,2-Struct
https://github.com/xi-editor/xi-editor/commit/01636ec0c0661f1d2ced674456e9605424b7c326,multiset.rs,1-Struct
https://github.com/xi-editor/xi-editor/commit/50abd53617cea866701a80234cf057df1d2294b5,subset.rs,2-Struct
https://github.com/xi-editor/xi-editor/commit/5a9f9335eb2aeff4512416618614db5fd0b5e49e,spans.rs,1-Struct
https://github.com/xi-editor/xi-editor/commit/85d572b41929634af1a3947f69d80fe504e3ae32,lib.rs,4-Struct
https://github.com/yewstack/yew/commit/0b599335471d9c81293d39c406baf31fecc25d41,select.rs,1-Struct
https://github.com/yewstack/yew/commit/11ba35cf9d465d2f51681ac63aee2618a5077f00,websocket.rs,0-Struct
https://github.com/yewstack/yew/commit/2412a68beecfd6864184766de53ee9778462f9f4,mod.rs,3-Struct
https://github.com/yewstack/yew/commit/30e67d06d4e61147dc51f61eab7cbe744ed7dd9a,mod.rs,0-Struct
https://github.com/yewstack/yew/commit/4a14d0f0a4df42616d94dfe600b9096dfe8b594a,mod.rs,1-Struct
https://github.com/yewstack/yew/commit/58753d960799f9da22d509ce7f49efd471d534dc,generic-pass.rs,0-Struct
https://github.com/yewstack/yew/commit/62e3194d5f203fc04b0bf89c8ca8e35802db51f3,routable.rs,0-Struct
https://github.com/yewstack/yew/commit/68d2fdbc59c274a2f5794bdb8a8222804a4ecf73,context.rs,1-Struct
https://github.com/yewstack/yew/commit/839b793b17241783d60d4bd25acb2c41599b2081,mod.rs,0-Struct
https://github.com/yewstack/yew/commit/86a7b255e70aa8f4b74091916f94ff7beeb07b24,vtext.rs,0-Struct
https://github.com/yewstack/yew/commit/b989494cd9aca4dacb81adb1e582b835228508b6,vtext.rs,0-Struct
https://github.com/yewstack/yew/commit/c946b99610533a3523b2f1fc0a7ce4d473a30c21,history.rs,0-Struct
https://github.com/yewstack/yew/commit/eeddcb95bef53be183f50327263c13e0450d522a,component-pass.rs,5-Struct
https://github.com/yewstack/yew/commit/f2504f4a97eb8d71d7ff13cd640c5a5ed61a1442,vtext.rs,0-Struct
https://github.com/yewstack/yew/commit/f50c8c3cbabb5b65fb52f3e7d29e72d631b976e5,counter.rs,1-Struct
https://github.com/yewstack/yew/commit/f50c8c3cbabb5b65fb52f3e7d29e72d631b976e5,input.rs,0-Struct
https://github.com/yewstack/yew/commit/f8c6615a77402973d1a90b347be534673d765657,vlist.rs,0-Struct
